"product_name_en","product_name_hi","short_name_hi","short_name_en","catalogues","pack_type","mrp","product_cost","brand_discount_type","brand_discount_value","cm_discount_type","original_cm_discount_value","cm_discount_value","marketer","brand_name","fulfillment_model","source","jit_source","super_category","primary_category","sub_category","product_type","ean_code","hsn_code","product_gst","shelf_life_days","original_moq","moq","item_size","delivery_days","lead_days","variant_identifier","discount_type","variant_grammage_unit","variant_grammage","brand_name_hi","variant_identifier_hi","product_images","variant_priority","product_description_md_en","product_description_md_hi","variant_grammage_value","vendor_product_id","is_combo","economic_segment","brand_categorisation","product_weight","return_window_days","replacement_window_days","country_of_origin"
"Attractive Women Saree","Attractive Women Saree","Attractive Women Saree","Attractive Women Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","38a71-Free Size","","","365","3","3","","","","Attractive Women Saree A-38a71","flat_off","","","","Attractive Women Saree A-38a71","https://images.meesho.com/images/products/5425309/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Trendy Women's Sarees","Trendy Women's Sarees","Trendy Women's Sarees","Trendy Women's Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5eebg-Free Size","","","365","3","3","","","","Trendy Women's Sarees T-5eebg","flat_off","","","","Trendy Women's Sarees T-5eebg","https://images.meesho.com/images/products/9069820/c0416_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
" Modern Kanjivaram Silk Women's Saree"," Modern Kanjivaram Silk Women's Saree"," Modern Kanjivaram Silk Women's Saree"," Modern Kanjivaram Silk Women's Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","1si7k-Free Size","","","365","3","3","","",""," Modern Kanjivaram Silk Women's Saree  -1si7k","flat_off","","",""," Modern Kanjivaram Silk Women's Saree  -1si7k","https://images.meesho.com/images/products/3009584/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"KANJEEVARAM ZARI WOVEN SILK SAREE ","KANJEEVARAM ZARI WOVEN SILK SAREE ","KANJEEVARAM ZARI WOVEN SILK SAREE ","KANJEEVARAM ZARI WOVEN SILK SAREE ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","fb3d4-Free Size","","","365","3","3","","","","KANJEEVARAM ZARI WOVEN SILK SAREE  K-fb3d4","flat_off","","","","KANJEEVARAM ZARI WOVEN SILK SAREE  K-fb3d4","https://images.meesho.com/images/products/25711816/894d9_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"KORA MUSLINE ZARI WOVEN SAREE","KORA MUSLINE ZARI WOVEN SAREE","KORA MUSLINE ZARI WOVEN SAREE","KORA MUSLINE ZARI WOVEN SAREE","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","irhf1-Free Size","","","365","3","3","","","","KORA MUSLINE ZARI WOVEN SAREE K-irhf1","flat_off","","","","KORA MUSLINE ZARI WOVEN SAREE K-irhf1","https://images.meesho.com/images/products/31515373/d1302_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Trendy  Sreebutti Jacquard Sarees","Trendy  Sreebutti Jacquard Sarees","Trendy  Sreebutti Jacquard Sarees","Trendy  Sreebutti Jacquard Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","44x74-Free Size","","","365","3","3","","","","Trendy  Sreebutti Jacquard Sarees T-44x74","flat_off","","","","Trendy  Sreebutti Jacquard Sarees T-44x74","https://images.meesho.com/images/products/6948112/8189e_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"KANJEEVARAM SILK self design SAREE ","KANJEEVARAM SILK self design SAREE ","KANJEEVARAM SILK self design SAREE ","KANJEEVARAM SILK self design SAREE ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","fb3vf-Free Size","","","365","3","3","","","","KANJEEVARAM SILK self design SAREE  K-fb3vf","flat_off","","","","KANJEEVARAM SILK self design SAREE  K-fb3vf","https://images.meesho.com/images/products/25712475/70361_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Aagam Stylish Sarees","Aagam Stylish Sarees","Aagam Stylish Sarees","Aagam Stylish Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3ydct-Free Size","","","365","3","3","","","","Aagam Stylish Sarees A-3ydct","flat_off","","","","Aagam Stylish Sarees A-3ydct","https://images.meesho.com/images/products/6642461/8b4e9_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Beauty Cotton Sarees","Beauty Cotton Sarees","Beauty Cotton Sarees","Beauty Cotton Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","48bap-Free Size","","","365","3","3","","","","Beauty Cotton Sarees B-48bap","flat_off","","","","Beauty Cotton Sarees B-48bap","https://images.meesho.com/images/products/7106353/97c43_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Trendy Silk Sarees","Trendy Silk Sarees","Trendy Silk Sarees","Trendy Silk Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","48b0f-Free Size","","","365","3","3","","","","Trendy Silk Sarees T-48b0f","flat_off","","","","Trendy Silk Sarees T-48b0f","https://images.meesho.com/images/products/7105983/63c12_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Trendy Women Cotton Checks Saree","Trendy Women Cotton Checks Saree","Trendy Women Cotton Checks Saree","Trendy Women Cotton Checks Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","54bc6-Free Size","","","365","3","3","","","","Trendy Women Cotton Checks Saree T-54bc6","flat_off","","","","Trendy Women Cotton Checks Saree T-54bc6","https://images.meesho.com/images/products/8599398/1cc5f_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Net Silk Saree","Net Silk Saree","Net Silk Saree","Net Silk Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","43pe1-Free Size","","","365","3","3","","","","Net Silk Saree N-43pe1","flat_off","","","","Net Silk Saree N-43pe1","https://images.meesho.com/images/products/6891337/8aba7_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"BEAUTIFUL KANJIVARAM SILIK SAREE","BEAUTIFUL KANJIVARAM SILIK SAREE","BEAUTIFUL KANJIVARAM SILIK SAREE","BEAUTIFUL KANJIVARAM SILIK SAREE","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3xfdk-Free Size","","","365","3","3","","","","BEAUTIFUL KANJIVARAM SILIK SAREE B-3xfdk","flat_off","","","","BEAUTIFUL KANJIVARAM SILIK SAREE B-3xfdk","https://images.meesho.com/images/products/6598424/363a0_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"FANCY SILK SAREE","FANCY SILK SAREE","FANCY SILK SAREE","FANCY SILK SAREE","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","45wl5-Free Size","","","365","3","3","","","","FANCY SILK SAREE F-45wl5","flat_off","","","","FANCY SILK SAREE F-45wl5","https://images.meesho.com/images/products/6993977/24551_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Trendy Women's Sarees","Trendy Women's Sarees","Trendy Women's Sarees","Trendy Women's Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","385x4-Free Size","","","365","3","3","","","","Trendy Women's Sarees T-385x4","flat_off","","","","Trendy Women's Sarees T-385x4","https://images.meesho.com/images/products/5419768/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Fancy Women's Saree","Fancy Women's Saree","Fancy Women's Saree","Fancy Women's Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3inhm-Free Size","","","365","3","3","","","","Fancy Women's Saree F-3inhm","flat_off","","","","Fancy Women's Saree F-3inhm","https://images.meesho.com/images/products/5909098/356b6_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"KANJEEVARAM SILK  saree WITH CONTRAST BLOUSE AND PALLU","KANJEEVARAM SILK  saree WITH CONTRAST BLOUSE AND PALLU","KANJEEVARAM SILK  saree WITH CONTRAST BLOUSE AND PALLU","KANJEEVARAM SILK  saree WITH CONTRAST BLOUSE AND PALLU","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","5jxv6-Free Size","","","365","3","3","","","","KANJEEVARAM SILK  saree WITH CONTRAST BLOUSE AND PALLU K-5jxv6","flat_off","","","","KANJEEVARAM SILK  saree WITH CONTRAST BLOUSE AND PALLU K-5jxv6","https://images.meesho.com/images/products/9328434/16041_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Trendy Cotton Slik Saree","Trendy Cotton Slik Saree","Trendy Cotton Slik Saree","Trendy Cotton Slik Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","52iqn-Free Size","","","365","3","3","","","","Trendy Cotton Slik Saree T-52iqn","flat_off","","","","Trendy Cotton Slik Saree T-52iqn","https://images.meesho.com/images/products/8515679/4b354_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"kANJEEVARAM SILK SAREE","kANJEEVARAM SILK SAREE","kANJEEVARAM SILK SAREE","kANJEEVARAM SILK SAREE","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3yi10-Free Size","","","365","3","3","","","","kANJEEVARAM SILK SAREE K-3yi10","flat_off","","","","kANJEEVARAM SILK SAREE K-3yi10","https://images.meesho.com/images/products/6648516/521d8_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Patola silk saree","Patola silk saree","Patola silk saree","Patola silk saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3yduw-Free Size","","","365","3","3","","","","Patola silk saree P-3yduw","flat_off","","","","Patola silk saree P-3yduw","https://images.meesho.com/images/products/6643112/46617_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Attractive Women's Saree ","Attractive Women's Saree ","Attractive Women's Saree ","Attractive Women's Saree ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","4ttj9-Free Size","","","365","3","3","","","","Attractive Women's Saree  A-4ttj9","flat_off","","","","Attractive Women's Saree  A-4ttj9","https://images.meesho.com/images/products/8109765/2a38c_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Alisha Petite Saree","Alisha Petite Saree","Alisha Petite Saree","Alisha Petite Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3l9qn-Free Size","","","365","3","3","","","","Alisha Petite Saree A-3l9qn","flat_off","","","","Alisha Petite Saree A-3l9qn","https://images.meesho.com/images/products/6031247/81e29_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
"Trendy Classy Women's Saree","Trendy Classy Women's Saree","Trendy Classy Women's Saree","Trendy Classy Women's Saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","30c7b-Free Size","","","365","3","3","","","","Trendy Classy Women's Saree T-30c7b","flat_off","","","","Trendy Classy Women's Saree T-30c7b","https://images.meesho.com/images/products/5054663/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Aagam Pretty Sarees","Aagam Pretty Sarees","Aagam Pretty Sarees","Aagam Pretty Sarees","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","3wyon-Free Size","","","365","3","3","","","","Aagam Pretty Sarees A-3wyon","flat_off","","","","Aagam Pretty Sarees A-3wyon","https://images.meesho.com/images/products/6576791/73bae_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Art silk saree","Art silk saree","Art silk saree","Art silk saree","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","43cnc-Free Size","","","365","3","3","","","","Art silk saree A-43cnc","flat_off","","","","Art silk saree A-43cnc","https://images.meesho.com/images/products/6874824/ee45a_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Attractive Cotton Linen Saree ","Attractive Cotton Linen Saree ","Attractive Cotton Linen Saree ","Attractive Cotton Linen Saree ","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","2fz0o-Free Size","","","365","3","3","","","","Attractive Cotton Linen Saree  A-2fz0o","flat_off","","","","Attractive Cotton Linen Saree  A-2fz0o","https://images.meesho.com/images/products/4104456/1_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","",""
"Banarasi silk saree wirh zari woven work","Banarasi silk saree wirh zari woven work","Banarasi silk saree wirh zari woven work","Banarasi silk saree wirh zari woven work","NEW_CITIES,GHAZIABAD_CAT,JAIPUR_CAT,SNP_CAT,LUCKNOW_CAT,DELHI_NCR,DELHI_NCR_DELHI,VARANASI_CAT,REWARI","","","","percentage_off","0","sell_at","","","","","MARKETPLACE","","","Fashion","Ladies Fashion","Ethnic Wear","Sarees","avjuq-Free Size","","","365","3","3","","","","Banarasi silk saree wirh zari woven work B-avjuq","flat_off","","","","Banarasi silk saree wirh zari woven work B-avjuq","https://images.meesho.com/images/products/18268226/4ee80_512.jpg","0","Sample Text","Sample Text","","","false","LIG","LOCAL","","","","India"
